timestamp,FSR1,FSR2,FSR3,FSR4
0.050306592000000004,0.0,0.0,0.0,0.0
0.100633212,0.0,0.0,0.0,0.0
0.150739478,0.0,0.0,0.0,0.0
0.20058365800000003,0.0,0.0,0.0,0.0
0.250606627,0.0,0.0,0.01,0.0
0.300583103,0.0,0.0,0.0,0.0
0.350629428,0.0,0.0,0.0,0.0
0.40060649400000004,0.0,0.0,0.0,0.0
0.45058596700000003,0.0,0.0,0.0,0.0
0.5007893210000001,0.0,0.0,0.0,0.0
0.5507221640000001,0.0,0.0,0.0,0.0
0.600361142,0.0,0.0,0.0,0.0
0.6504919210000001,0.0,0.0,0.0,0.0
0.700527813,0.0,0.0,0.0,0.0
0.750699682,0.0,0.0,0.0,0.0
0.800679111,0.0,0.0,0.0,0.0
0.850651461,0.0,0.0,0.0,0.0
0.9006900440000001,0.0,0.0,0.0,0.0
0.9507138380000001,0.0,0.0,0.0,0.0
1.0005342560000001,0.0,0.0,0.0,0.0
1.0506779430000002,0.0,0.0,0.0,0.0
1.10055086,0.0,0.0,0.01,0.0
1.150405495,0.0,0.0,0.0,0.0
1.20055284,0.0,0.0,0.0,0.0
1.250369845,0.0,0.0,0.0,0.0
1.3002548170000001,0.45,0.0,0.0,0.0
1.3503347,0.81,0.0,0.0,0.0
1.400234476,0.98,0.0,0.0,0.0
1.4506168240000001,1.11,0.0,0.0,0.0
1.500559804,1.14,0.0,0.0,0.0
1.55026039,1.16,0.0,0.0,0.0
1.600313185,1.31,0.0,0.0,0.0
1.650315706,1.33,0.0,0.0,0.0
1.7004792350000002,1.37,0.0,0.0,0.0
1.750237355,1.4,0.0,0.0,0.0
1.8005614200000002,1.41,0.66,0.01,0.0
1.8503906460000001,1.38,0.92,0.01,0.0
1.9003513410000001,1.41,1.04,0.01,0.0
1.950647784,1.46,1.11,0.01,0.0
2.000665642,1.59,1.29,0.01,0.0
2.0506187590000002,1.69,1.41,0.01,0.0
2.100648823,1.8,1.46,0.01,0.0
2.150583385,1.85,1.53,0.01,0.0
2.200570744,1.91,1.63,0.01,0.0
2.2505521020000003,1.94,1.6,0.01,0.0
2.300511695,1.95,1.65,0.01,0.0
2.350572916,1.96,1.66,0.01,0.0
2.4005561920000003,1.98,1.62,2.34,0.0
2.450624309,2.0,1.43,2.77,0.0
2.50065659,2.07,1.41,2.95,0.0
2.550452543,2.16,1.48,3.04,0.0
2.600502256,2.26,1.74,3.09,0.0
2.650603944,2.37,1.84,3.13,0.0
2.7006970900000002,2.44,1.68,3.14,0.0
2.7507360650000003,2.51,2.0,3.16,0.0
2.8005943970000002,2.57,2.24,3.17,0.0
2.8503869600000002,2.61,2.3,3.17,0.0
2.900645383,2.62,2.25,3.18,0.0
2.950513979,2.63,2.33,3.18,0.0
3.000670802,2.68,2.49,3.19,0.0
3.050687119,2.67,2.44,3.19,0.0
3.1006722100000004,2.67,2.49,3.2,0.0
3.1506220980000004,2.68,2.47,3.2,0.0
3.2006313270000004,2.68,2.49,3.2,0.0
3.250627037,2.68,2.48,3.2,0.0
3.300346579,2.68,2.52,3.2,0.0
3.350180325,2.67,2.51,3.2,0.0
3.40075042,2.65,2.51,3.2,0.0
3.4506109190000003,2.62,2.49,3.2,0.0
3.500618279,2.61,2.51,3.2,0.0
3.5506431390000004,2.6,2.52,3.2,0.0
3.600621675,2.59,2.51,3.2,0.0
3.6506347330000004,2.59,2.52,3.2,0.0
3.700658278,2.59,2.47,3.2,0.0
3.7506439960000004,2.59,2.49,3.2,0.0
3.80070779,2.58,2.47,3.2,0.0
3.850657683,2.57,2.47,3.2,0.0
3.9006288130000004,2.56,2.44,3.2,0.0
3.9506464350000003,2.55,2.44,3.2,0.0
4.0006411150000005,2.52,2.37,3.2,0.0
4.050600044,2.46,2.26,3.19,0.0
4.1006338410000005,2.34,2.0,3.17,0.0
4.150629734000001,2.16,1.54,3.14,0.0
4.2006357350000005,1.9,0.89,3.06,0.0
4.250591838,1.58,0.48,2.88,0.0
4.300381563,1.16,0.29,2.53,0.0
4.350175828,0.56,0.16,1.4,0.0
4.4004111120000005,0.0,0.0,0.0,0.0
4.450567390000001,0.0,0.0,0.0,0.0
4.500755547000001,0.0,0.0,0.0,0.0
4.55066213,0.0,0.0,0.0,0.0
4.600538181,0.0,0.0,0.01,0.0
4.650679483,0.0,0.0,0.0,0.0
4.7006449020000005,0.0,0.0,0.01,0.0
4.75064257,0.0,0.0,0.0,0.0
4.800518515,0.0,0.0,0.01,0.0
4.85063825,0.0,0.0,0.0,0.0
4.900642455000001,0.0,0.0,0.0,0.0
4.95064125,0.0,0.0,0.0,0.0
5.000622709,0.0,0.0,0.0,0.0
5.050661217,0.0,0.0,0.0,0.0
5.100622535,0.0,0.0,0.0,0.0
5.150660279,0.0,0.0,0.01,0.0
5.200644409000001,0.0,0.0,0.0,0.0
5.250531409000001,0.0,0.0,0.0,0.0
5.300518962,0.0,0.0,0.01,0.0
5.350589995,0.0,0.0,0.0,0.0
