timestamp,FSR1,FSR2,FSR3,FSR4
0.0011837870000000002,0.0,1.29,0.36,0.37
0.006482445000000001,0.0,1.29,0.36,0.36
0.007071928000000001,0.0,1.29,0.36,0.37
0.008410412,0.0,1.29,0.36,0.37
0.009138337,0.0,1.29,0.36,0.38
0.010381319,0.0,1.3,0.36,0.37
0.011170061,0.0,1.29,0.36,0.38
0.012297955000000001,0.01,1.3,0.36,0.37
0.013193126000000001,0.0,1.29,0.37,0.37
0.01416065,0.0,1.29,0.36,0.37
0.015164918000000001,0.0,1.29,0.36,0.36
0.01616081,0.0,1.3,0.36,0.37
0.017109696,0.0,1.3,0.36,0.38
0.018143027000000003,0.0,1.3,0.36,0.37
0.019138505,0.0,1.3,0.36,0.38
0.020126736000000003,0.0,1.29,0.36,0.37
0.021278996,0.01,1.29,0.35,0.37
0.022147946,0.01,1.29,0.36,0.37
0.023387582,0.0,1.3,0.36,0.37
0.024169448000000003,0.0,1.29,0.36,0.37
0.025344547000000002,0.0,1.29,0.36,0.37
0.026140166000000003,0.0,1.29,0.36,0.37
0.027304508,0.0,1.3,0.37,0.38
0.028214714000000002,0.01,1.29,0.36,0.37
0.029175816,0.0,1.3,0.36,0.37
0.030167144000000003,0.0,1.29,0.36,0.37
0.03132587,0.0,1.3,0.36,0.37
0.032116734,0.0,1.3,0.36,0.37
0.033308380000000005,0.0,1.3,0.36,0.37
0.034399124,0.0,1.3,0.36,0.38
0.035121319000000005,0.0,1.29,0.36,0.37
0.036151762000000004,0.0,1.29,0.36,0.37
0.037172584,0.0,1.29,0.36,0.37
0.038148721000000003,0.0,1.29,0.36,0.37
0.03907979,0.0,1.29,0.36,0.37
0.040282431,0.0,1.29,0.36,0.37
0.041208013,0.0,1.3,0.36,0.37
0.042276512,0.0,1.29,0.36,0.37
0.04325844,0.0,1.3,0.36,0.37
0.044261999,0.0,1.3,0.36,0.37
0.045180315000000006,0.0,1.3,0.35,0.37
0.046179274000000006,0.0,1.3,0.36,0.37
0.047374171,0.01,1.3,0.36,0.38
0.048099,0.0,1.3,0.36,0.37
0.049392691,0.0,1.29,0.36,0.37
0.05010023,0.0,1.3,0.36,0.38
0.051437402,0.0,1.3,0.37,0.37
0.052092706,0.0,1.29,0.37,0.37
0.053441310000000006,0.0,1.29,0.36,0.38
0.054081596,0.0,1.29,0.37,0.38
0.055320390000000004,0.0,1.3,0.36,0.37
0.056204969,0.0,1.29,0.36,0.37
0.057290998,0.01,1.29,0.36,0.37
0.058242067,0.0,1.3,0.36,0.37
0.059184892,0.0,1.29,0.37,0.37
0.060321655,0.01,1.3,0.36,0.37
0.061092698,0.0,1.29,0.36,0.37
0.062177131000000004,0.0,1.3,0.36,0.36
0.06314436500000001,0.0,1.29,0.36,0.37
0.06420811900000001,0.0,1.29,0.36,0.37
0.06626947000000001,0.0,1.3,0.36,0.37
0.067207341,0.0,1.3,0.36,0.37
0.068266847,0.0,1.3,0.36,0.37
0.06912933,0.01,1.29,0.36,0.37
0.07039851300000001,0.0,1.3,0.36,0.37
0.07110664600000001,0.0,1.3,0.36,0.37
0.072279202,0.0,1.29,0.36,0.37
0.07323560300000001,0.0,1.3,0.36,0.37
0.074180153,0.0,1.29,0.36,0.37
0.07537146700000001,0.0,1.3,0.37,0.37
0.076105409,0.0,1.3,0.36,0.37
0.077290541,0.0,1.3,0.36,0.38
0.07939101700000001,0.01,1.29,0.36,0.37
0.080101058,0.0,1.3,0.36,0.37
0.08147283100000001,0.0,1.29,0.36,0.37
0.08210237100000001,0.0,1.3,0.36,0.37
0.083411674,0.0,1.3,0.36,0.37
0.08409638200000001,0.0,1.29,0.36,0.37
0.08527392900000001,0.01,1.29,0.36,0.37
0.08619471100000001,0.0,1.29,0.36,0.38
0.087413374,0.0,1.3,0.36,0.37
0.088086986,0.0,1.3,0.36,0.37
0.089176117,0.0,1.29,0.36,0.38
0.09015912000000001,0.0,1.29,0.36,0.37
0.091115717,0.01,1.3,0.36,0.37
0.092164433,0.0,1.29,0.36,0.37
0.09323534700000001,0.0,1.29,0.36,0.37
0.09414146500000001,0.0,1.29,0.36,0.37
0.095274991,0.0,1.29,0.36,0.37
0.09719110800000001,0.0,1.29,0.36,0.36
0.09825267600000001,0.0,1.29,0.36,0.37
0.099233109,0.0,1.29,0.36,0.37
0.10025945500000001,0.01,1.29,0.36,0.37
0.10119138500000001,0.0,1.29,0.36,0.37
0.10226391100000001,0.0,1.29,0.36,0.37
0.10321968000000001,0.0,1.29,0.36,0.38
0.10418584600000001,0.0,1.29,0.36,0.38
0.10527602800000001,0.0,1.29,0.36,0.37
0.106132269,0.01,1.29,0.36,0.37
0.10727745500000001,0.0,1.29,0.36,0.37
0.10814641600000001,0.0,1.29,0.36,0.36
0.10937974,0.0,1.29,0.36,0.37
0.11141269200000001,0.0,1.29,0.36,0.37
0.11210508000000001,0.0,1.29,0.37,0.38
0.11342726800000001,0.0,1.29,0.36,0.37
