timestamp,FSR1,FSR2,FSR3,FSR4
0.001111114,0.02,0.01,0.0,0.0
0.005808781000000001,0.0,0.0,0.01,0.0
0.0061344220000000005,0.0,0.0,0.0,0.02
0.007052913,0.0,0.0,0.0,0.0
0.008081487,0.0,0.01,0.01,0.0
0.009048238,0.0,0.01,0.0,0.0
0.010068924,0.0,0.01,0.01,0.01
0.011065101,0.0,0.02,0.0,0.01
0.012079385000000002,0.0,0.0,0.01,0.01
0.013073064,0.0,0.02,0.0,0.0
0.014079930000000001,0.0,0.0,0.0,0.0
0.015070797,0.0,0.0,0.01,0.0
0.016040361,0.0,0.0,0.0,0.01
0.017115457,0.0,0.0,0.01,0.0
0.018053882,0.01,0.0,0.0,0.0
0.019079012000000003,0.0,0.0,0.02,0.01
0.020089555000000002,0.0,0.0,0.0,0.01
0.021104142000000003,0.0,0.0,0.0,0.01
0.022043031,0.01,0.01,0.0,0.0
0.023071150000000002,0.0,0.05,0.03,0.01
0.024072553,0.0,0.0,0.0,0.0
0.025079775000000002,0.0,0.0,0.0,0.0
0.026049905,0.0,0.0,0.0,0.0
0.027045620000000003,0.0,0.01,0.0,0.01
0.028045805,0.0,0.0,0.01,0.01
0.029071028000000002,0.0,0.01,0.01,0.01
0.030094986,0.02,0.0,0.0,0.0
0.031063989000000004,0.0,0.0,0.0,0.02
0.032076862000000005,0.0,0.0,0.0,0.0
0.033072785,0.01,0.01,0.03,0.0
0.034108207,0.0,0.02,0.0,0.03
0.035054047000000005,0.0,0.01,0.0,0.02
0.036203923,0.0,0.0,0.0,0.0
0.037062957,0.0,0.0,0.0,0.0
0.038049249,0.0,0.0,0.01,0.0
0.03905784,0.0,0.0,0.0,0.0
0.040057087000000005,0.0,0.0,0.01,0.0
0.041053474,0.01,0.0,0.0,0.0
0.042049852000000006,0.0,0.0,0.0,0.0
0.043060556,0.01,0.01,0.0,0.0
0.044122268000000006,0.0,0.0,0.0,0.0
0.045100422,0.0,0.0,0.0,0.0
0.046044285000000004,0.0,0.0,0.0,0.01
0.047075426000000004,0.0,0.0,0.0,0.0
0.048077766,0.03,0.0,0.01,0.01
0.049040417,0.02,0.0,0.01,0.01
0.050080541000000006,0.02,0.0,0.01,0.0
0.051053109000000006,0.01,0.01,0.0,0.01
0.053050773,0.0,0.0,0.0,0.0
0.054096035,0.0,0.0,0.0,0.0
0.055125951000000006,0.0,0.0,0.0,0.0
0.05606121100000001,0.0,0.01,0.0,0.0
0.057110914000000006,0.02,0.0,0.0,0.0
0.05807891900000001,0.0,0.02,0.02,0.0
0.05905247500000001,0.0,0.0,0.05,0.0
0.060053469000000005,0.0,0.04,0.0,0.0
0.061048192,0.0,0.0,0.03,0.01
0.062052281,0.0,0.0,0.0,0.0
0.063042319,0.0,0.01,0.0,0.01
0.06406318400000001,0.0,0.01,0.0,0.0
0.06509353200000001,0.01,0.0,0.0,0.0
0.06619235500000001,0.01,0.01,0.02,0.01
0.067082141,0.0,0.01,0.0,0.07
0.068120941,0.0,0.01,0.01,0.0
0.07004793100000001,0.0,0.0,0.0,0.0
0.071073936,0.0,0.02,0.0,0.0
0.07204608600000001,0.0,0.0,0.0,0.0
0.073111938,0.0,0.01,0.02,0.0
0.074044382,0.0,0.0,0.0,0.0
0.075056592,0.0,0.0,0.0,0.0
0.076050696,0.0,0.0,0.0,0.0
0.07704883300000001,0.0,0.04,0.01,0.09
0.07804891,0.0,0.0,0.01,0.0
0.07904931700000001,0.0,0.0,0.0,0.0
0.080047195,0.0,0.0,0.01,0.0
0.081043768,0.01,0.0,0.0,0.01
0.083077227,0.0,0.0,0.02,0.01
0.084041588,0.01,0.0,0.01,0.0
0.085040735,0.02,0.0,0.0,0.0
0.086082005,0.01,0.0,0.0,0.0
0.08704624500000001,0.0,0.0,0.0,0.0
0.088076875,0.0,0.01,0.0,0.0
0.08907068300000001,0.0,0.01,0.0,0.0
0.090045318,0.0,0.0,0.01,0.0
0.091068751,0.01,0.0,0.01,0.0
0.09207405,0.0,0.01,0.0,0.0
0.09304503600000001,0.04,0.0,0.0,0.0
0.094073761,0.0,0.0,0.0,0.0
0.09512476800000001,0.0,0.0,0.02,0.0
0.09604496400000001,0.0,0.0,0.01,0.0
0.098054608,0.0,0.0,0.0,0.0
0.099083483,0.01,0.01,0.0,0.0
0.10006996300000001,0.03,0.0,0.0,0.0
0.101068905,0.0,0.0,0.01,0.03
0.10207188,0.0,0.0,0.0,0.0
0.103040612,0.0,0.0,0.0,0.0
0.10404921900000001,0.0,0.0,0.0,0.0
0.105063238,0.0,0.0,0.01,0.01
0.106057519,0.01,0.0,0.0,0.0
0.10704880100000001,0.0,0.01,0.01,0.0
0.10805529700000001,0.0,0.0,0.0,0.0
0.11007079400000001,0.05,0.03,0.0,0.0
0.111047381,0.0,0.0,0.0,0.0
0.112104988,0.0,0.0,0.0,0.01
0.11307773600000001,0.02,0.01,0.0,0.0
0.11404650200000001,0.0,0.0,0.0,0.0
0.11504416,0.0,0.0,0.0,0.0
0.116083077,0.0,0.01,0.0,0.06
0.117046547,0.0,0.01,0.0,0.0
0.118058141,0.0,0.01,0.0,0.0
0.119048521,0.02,0.0,0.0,0.02
0.120047126,0.0,0.02,0.0,0.0
0.121103634,0.0,0.0,0.0,0.0
0.12207558700000001,0.01,0.02,0.0,0.0
0.123095614,0.0,0.0,0.0,0.0
0.124112998,0.0,0.0,0.0,0.0
0.125071024,0.0,0.0,0.0,0.0
0.127089914,0.02,0.01,0.03,0.01
0.128070195,0.01,0.01,0.01,0.02
0.12907970300000002,0.0,0.0,0.0,0.0
0.130059264,0.0,0.0,0.03,0.0
0.131100809,0.0,0.01,0.0,0.01
0.132065227,0.0,0.0,0.0,0.01
0.13307961100000001,0.0,0.01,0.0,0.0
0.134073095,0.0,0.0,0.0,0.0
0.13504474800000002,0.0,0.0,0.0,0.0
0.136090972,0.0,0.01,0.0,0.0
0.137086453,0.0,0.0,0.01,0.0
0.13809886200000002,0.0,0.02,0.0,0.02
0.139080964,0.0,0.0,0.0,0.0
0.140045246,0.01,0.01,0.02,0.0
0.141051186,0.0,0.01,0.0,0.0
0.14212344100000002,0.0,0.01,0.0,0.0
0.14406722600000002,0.0,0.0,0.07,0.0
0.145064732,0.0,0.01,0.0,0.0
0.146071441,0.0,0.01,0.01,0.0
0.147049389,0.0,0.01,0.0,0.01
0.14807177500000002,0.0,0.01,0.0,0.0
0.149065628,0.0,0.0,0.0,0.0
0.150052135,0.05,0.02,0.0,0.03
0.151057759,0.01,0.0,0.01,0.0
0.15208807200000002,0.0,0.01,0.0,0.0
0.153074282,0.0,0.0,0.0,0.0
0.15407097,0.01,0.0,0.0,0.0
0.155075827,0.01,0.0,0.0,0.0
0.15604505700000001,0.0,0.01,0.01,0.0
0.15705217600000002,0.0,0.0,0.0,0.0
0.159071348,0.02,0.0,0.0,0.0
0.160134025,0.0,0.01,0.0,0.0
0.161112195,0.01,0.01,0.01,0.0
0.16214783800000002,0.0,0.01,0.0,0.0
0.163162796,0.03,0.07,0.04,0.0
0.164111626,0.0,0.0,0.0,0.0
0.16506557700000002,0.0,0.0,0.0,0.0
0.16612316800000002,0.0,0.0,0.02,0.0
0.16706682,0.0,0.0,0.0,0.0
0.16805265600000002,0.0,0.02,0.0,0.0
0.16904876100000002,0.0,0.01,0.0,0.0
0.17004759700000002,0.01,0.0,0.0,0.01
0.17105163,0.0,0.0,0.03,0.0
0.172168221,0.01,0.0,0.0,0.01
0.174048701,0.01,0.0,0.0,0.0
0.17507059,0.0,0.0,0.0,0.0
0.176046106,0.0,0.0,0.0,0.0
0.17707301,0.01,0.0,0.01,0.01
0.17807493700000002,0.05,0.01,0.01,0.0
0.179061355,0.0,0.0,0.0,0.0
0.180055656,0.01,0.0,0.0,0.0
0.18104350900000002,0.0,0.0,0.0,0.0
0.182083047,0.0,0.0,0.01,0.02
0.18308790400000002,0.0,0.01,0.0,0.0
0.184062883,0.0,0.0,0.01,0.0
0.18505010300000002,0.0,0.0,0.0,0.0
0.186068804,0.0,0.01,0.0,0.0
0.187113109,0.0,0.0,0.0,0.0
0.189054768,0.0,0.0,0.0,0.01
0.19006587900000002,0.0,0.01,0.01,0.0
0.19107211100000002,0.0,0.0,0.0,0.0
0.192064919,0.0,0.0,0.0,0.02
0.193066601,0.0,0.0,0.0,0.0
0.194151563,0.0,0.0,0.0,0.0
0.19504688,0.0,0.0,0.0,0.0
0.19606689800000002,0.0,0.0,0.01,0.0
0.19704574700000002,0.04,0.02,0.0,0.02
0.19817259,0.0,0.0,0.0,0.0
0.199047883,0.0,0.01,0.03,0.0
0.20004679800000003,0.0,0.0,0.0,0.0
