Timestamp,Motor1,Motor2,Motor3,Motor4
0.004148006,1025,2048,2048,2049
0.019913712,1025,2048,2048,2049
0.036028227,1025,2048,2048,2049
0.052091659000000005,1025,2048,2048,2049
0.068073563,1025,2048,2048,2049
0.083982766,1025,2048,2048,2049
0.099932514,1025,2048,2048,2049
0.116007573,1025,2048,2048,2049
0.13199592000000002,1025,2048,2048,2049
0.14806244300000002,1025,2048,2048,2049
0.163860048,1025,2048,2048,2049
0.18017269300000002,1025,2048,2048,2049
0.196049296,1025,2048,2048,2049
0.21200458100000003,1025,2048,2048,2049
0.22811450300000002,1025,2048,2048,2049
0.24396605300000002,1025,2048,2048,2049
0.25998492500000003,1025,2048,2048,2049
0.275985751,1025,2048,2048,2049
0.291981861,1025,2048,2048,2049
0.308013554,1025,2048,2048,2049
0.324109596,1025,2048,2048,2049
0.340036875,1025,2048,2048,2049
0.356028575,1025,2048,2048,2049
0.372063315,1025,2048,2048,2049
0.388008112,1025,2048,2048,2049
0.40401328400000003,1025,2048,2048,2049
0.41978902100000004,1025,2048,2048,2049
0.436044372,1025,2048,2047,2049
0.451987134,1025,2048,2047,2049
0.467931072,1025,2048,2048,2049
0.48407742000000004,1025,2048,2048,2049
0.49996645300000003,1025,2048,2048,2049
0.515970899,1025,2048,2047,2049
0.5319098,1025,2048,2047,2049
0.548048325,1025,2048,2048,2049
0.563980978,1025,2048,2048,2049
0.580011657,1025,2048,2048,2049
0.595993136,1025,2048,2048,2049
0.611946502,1025,2048,2048,2049
0.627936381,1025,2048,2048,2049
0.6439493430000001,1025,2048,2048,2049
0.6599464190000001,1025,2048,2048,2049
0.675792456,1025,2048,2048,2049
0.6918335870000001,1025,2048,2048,2049
0.707879962,1025,2048,2048,2049
0.723786251,1025,2048,2048,2049
0.739805052,1025,2048,2048,2049
0.755816318,1025,2048,2048,2049
0.7718503120000001,1025,2048,2048,2049
0.787954845,1025,2048,2048,2049
0.803825263,1025,2048,2048,2049
0.819907369,1025,2048,2048,2049
0.835827143,1025,2048,2048,2049
0.851870664,1025,2048,2048,2049
0.867905864,1025,2048,2048,2049
0.883902234,1025,2048,2047,2049
0.8998474900000001,1025,2048,2047,2049
0.915919239,1025,2048,2048,2049
0.931812623,1025,2048,2048,2049
0.9478204200000001,1025,2048,2047,2049
0.9638055240000001,1025,2048,2048,2049
0.979907739,1025,2048,2048,2049
0.995923446,1025,2048,2047,2049
1.0118460310000001,1025,2048,2048,2049
1.027927641,1025,2048,2048,2049
1.043909731,1025,2048,2047,2049
1.0598696600000002,1025,2048,2048,2049
1.075895144,1025,2048,2048,2049
1.091820504,1025,2048,2048,2049
1.107779064,1025,2048,2048,2049
1.1238343610000001,1025,2048,2048,2049
1.139915151,1025,2048,2048,2049
1.1559557310000002,1025,2048,2048,2049
1.171940392,1025,2048,2048,2049
1.1878634590000001,1025,2048,2048,2049
1.203873467,1025,2048,2048,2049
1.219870663,1025,2048,2048,2049
1.23571333,1025,2048,2048,2049
1.251685667,1025,2048,2048,2049
1.2678528850000002,1025,2048,2047,2049
1.283802,1025,2048,2048,2049
1.2999106660000002,1025,2048,2048,2049
1.315787912,1025,2048,2048,2049
1.331799672,1025,2048,2048,2049
1.3478052280000001,1025,2048,2047,2049
1.363786579,1025,2048,2048,2049
1.3798157530000001,1025,2048,2048,2049
1.395734166,1025,2048,2048,2049
1.4116072530000001,1025,2048,2048,2049
1.4277669480000001,1025,2048,2047,2049
1.443775051,1025,2048,2047,2049
1.459753341,1025,2048,2048,2049
1.4757676910000002,1025,2048,2047,2049
