Timestamp,Motor1,Motor2,Motor3,Motor4
0.015127312,1025,2047,2039,2041
0.11095882200000001,1025,2047,2039,2041
0.20698078900000003,1025,2047,2039,2041
0.319210404,1025,2047,2039,2041
0.41521439800000004,1025,2047,2039,2041
0.511052324,1025,2047,2039,2041
0.607173665,1025,2047,2039,2041
0.719071656,1025,2047,2039,2041
0.8152401560000001,1025,2047,2039,2041
0.9111442980000001,1025,2047,2039,2041
1.007155064,1025,2047,2039,2041
1.119138406,1025,2047,2039,2041
1.2151374810000002,1025,2047,2039,2041
1.310875862,1025,2047,2039,2041
1.406765569,1025,2047,2039,2041
1.518935104,1025,2047,2039,2041
1.614776312,1025,2047,2039,2041
1.710827912,1025,2047,2039,2041
1.8228374020000002,1025,2047,2039,2041
1.9189407710000002,1025,2047,2039,2041
2.015063911,1025,2047,2039,2041
2.110957238,1025,2047,2039,2041
2.222980676,1025,2047,2039,2041
2.318991002,1025,2047,2039,2041
2.414908376,1025,2047,2039,2041
2.510471565,1025,2047,2039,2041
2.606697611,1025,2047,2039,2041
2.7192077460000004,1025,2047,2039,2041
2.814808734,1025,2047,2039,2041
2.9109217750000003,1025,2047,2039,2041
3.022879891,1025,2047,2039,2041
3.118961323,1025,2047,2039,2041
3.214946525,1025,2047,2039,2041
3.3109544850000003,1025,2047,2039,2041
3.4228859430000003,1025,2047,2039,2041
3.518822172,1025,2047,2039,2041
3.6147933620000003,1025,2047,2039,2041
3.7108165370000004,1025,2047,2039,2041
3.8226795260000004,1025,2047,2039,2041
3.9187105520000003,1025,2047,2039,2041
4.014590794,1025,2047,2039,2041
4.110623262,1026,2047,2039,2041
4.222556180000001,1026,2047,2039,2041
4.3186055240000005,1026,2048,2039,2041
4.414680667,1027,2048,2040,2042
4.510521517,1026,2048,2039,2042
4.606427307000001,1026,2048,2039,2042
4.718533783000001,1025,2048,2039,2042
4.81455447,1025,2048,2039,2042
4.9104950050000005,1025,2047,2039,2042
5.022532824000001,1024,2048,2039,2042
5.118462552,1024,2047,2039,2042
