timestamp,FSR1,FSR2,FSR3,FSR4
0.050658980000000006,0.0,0.0,0.0,0.0
0.10063915200000001,0.0,0.0,0.0,0.0
0.150653322,0.0,0.0,0.0,0.0
0.200653448,0.0,0.0,0.0,0.0
0.250669737,0.0,0.0,0.0,0.0
0.300415859,0.0,0.0,0.01,0.0
0.350839332,0.0,0.0,0.0,0.0
0.400593515,0.0,0.0,0.0,0.0
0.450621235,0.0,0.0,0.0,0.0
0.500590524,0.0,0.0,0.0,0.0
0.550582703,0.0,0.0,0.0,0.0
0.600448207,0.0,0.0,0.0,0.0
0.6503483760000001,0.0,0.0,0.0,0.0
0.7004392,0.0,0.0,0.0,0.0
0.7507223510000001,0.0,0.0,0.0,0.0
0.800565446,0.0,0.0,0.0,0.0
0.8507285090000001,0.0,0.0,0.0,0.0
0.9007355330000001,0.0,0.0,0.0,0.0
0.9507437630000001,0.0,0.0,0.0,0.0
1.00074343,0.0,0.0,0.0,0.0
1.050429109,0.0,0.0,0.0,0.0
1.1004408060000002,0.0,0.0,0.0,0.0
1.150372028,0.0,0.0,0.0,0.0
1.200394309,0.0,0.0,0.0,0.0
1.250362623,0.0,0.0,0.0,0.0
1.300382393,0.0,0.0,0.0,0.0
1.350390624,0.0,0.0,0.0,0.0
1.400479596,0.0,0.0,0.0,0.0
1.4503265810000001,0.0,0.0,0.0,0.0
1.500199454,0.0,0.0,0.0,0.0
1.5502476710000002,0.0,0.0,0.01,0.0
1.600216971,0.0,0.0,0.0,0.0
1.65021436,0.0,0.0,0.0,0.0
1.7002017630000001,0.0,0.0,0.01,0.0
1.7502771860000002,0.0,0.0,0.0,0.0
1.8003506900000001,0.0,0.0,0.0,0.0
1.8501718420000002,0.0,0.0,0.0,0.0
1.9005852900000002,0.0,0.0,0.0,0.0
1.950365211,0.0,0.0,0.0,0.0
2.000600658,0.0,0.0,0.0,0.0
2.050598229,0.0,0.0,0.0,0.0
2.1005931760000003,0.0,0.0,0.0,0.01
2.150387984,0.0,0.0,0.0,0.0
2.2002996870000002,0.0,0.0,0.0,0.49
2.250620713,0.0,0.0,0.0,1.23
2.300237194,0.0,0.0,0.0,1.6
2.3506266,0.0,0.0,0.0,1.91
2.4002935720000003,0.0,0.0,0.0,2.12
2.4506056810000003,0.0,0.0,0.01,2.3
2.500586365,0.0,0.0,0.0,2.47
2.5505961360000002,0.0,0.0,0.0,2.6
2.600592953,0.0,0.0,0.0,2.67
2.650323813,0.0,0.0,0.0,2.74
2.7006410360000004,0.0,0.0,0.0,2.83
2.750584518,0.0,0.0,0.0,2.82
2.80063378,0.0,0.0,0.0,2.87
2.850629257,0.0,0.0,0.01,2.9
2.9003668690000004,0.0,0.0,0.0,2.93
2.9506401550000003,0.0,0.0,0.0,2.94
3.0006563130000004,0.0,0.0,0.0,2.95
3.05060777,0.0,0.0,0.0,2.95
3.100600694,0.0,0.0,0.0,2.95
3.1507171290000002,0.0,0.0,0.0,2.96
3.2002373000000004,0.0,0.0,0.0,2.96
3.2505814190000004,0.0,0.0,0.0,2.96
3.300255538,0.0,0.0,0.0,2.96
3.350624899,0.0,0.0,0.0,2.96
3.4005268180000003,0.0,0.0,0.0,2.96
3.450601035,0.0,0.0,0.0,2.96
3.5005896570000004,0.0,0.0,0.0,2.96
3.550640596,0.0,0.0,0.0,2.96
3.600629946,0.0,0.0,0.0,2.96
3.6502939070000004,0.0,0.0,0.0,2.95
3.700574913,0.0,0.0,0.0,2.96
3.750590819,0.0,0.0,0.0,2.96
3.8005011590000004,0.0,0.0,0.0,2.95
3.8505987150000003,0.0,0.0,0.0,2.96
3.9002590020000003,0.0,0.0,0.0,2.95
3.9505725110000003,0.0,0.0,0.0,2.94
4.000621505000001,0.0,0.0,0.0,2.88
4.050633916000001,0.0,0.0,0.01,2.77
4.1004574300000005,0.0,0.0,0.0,2.71
4.150284135000001,0.0,0.0,0.0,2.62
4.200173415,0.0,0.0,0.0,2.49
4.250656806,0.0,0.0,0.0,2.28
4.300374161000001,0.0,0.0,0.0,2.11
4.350637481000001,0.0,0.0,0.0,2.0
4.400309299,0.0,0.0,0.0,2.0
4.450260514,0.0,0.0,0.01,2.1
4.500192193,0.0,0.0,0.0,1.95
4.55017163,0.0,0.0,0.0,1.68
4.600625109,0.0,0.0,0.0,1.43
4.650317703000001,0.0,0.0,0.01,1.16
4.700584308000001,0.0,0.0,0.0,0.95
4.750233337,0.0,0.0,0.0,0.65
4.800610389,0.0,0.0,0.0,0.59
4.850594925,0.0,0.0,0.0,0.28
4.900236792,0.0,0.0,0.0,0.0
4.950620613,0.0,0.0,0.0,0.0
5.000265681,0.0,0.0,0.0,0.0
5.0501307230000005,0.0,0.0,0.0,0.0
5.1006025280000005,0.0,0.0,0.0,0.0
5.150300518,0.0,0.0,0.0,0.0
5.200361977,0.0,0.0,0.0,0.0
5.250299187,0.0,0.0,0.0,0.0
5.300177354000001,0.0,0.0,0.0,0.0
5.350231711,0.0,0.0,0.01,0.0
5.400235762,0.0,0.0,0.0,0.0
5.4505691700000005,0.0,0.0,0.01,0.0
5.500570005,0.0,0.0,0.0,0.0
5.5506341290000005,0.0,0.0,0.0,0.0
5.600562772,0.0,0.0,0.0,0.0
5.650288300000001,0.0,0.0,0.0,0.0
5.70050682,0.0,0.0,0.0,0.0
5.750594556,0.0,0.0,0.01,0.0
5.800472416000001,0.0,0.0,0.0,0.0
