timestamp,FSR1
0.0008987000000000001,0.0
0.006064507,0.0
0.0068988750000000005,0.0
0.007977346,0.0
0.008912078,0.0
0.009774080000000001,0.0
0.010779285000000001,0.0
0.011888143,0.0
0.012783551,0.0
0.013900473000000002,0.0
0.014771102000000001,0.0
0.015893984,0.0
0.016817072000000002,0.0
0.017874748000000003,0.0
0.018786081,0.0
0.019913579,0.0
0.020935625000000003,0.0
0.021856048000000003,0.0
0.022794401000000002,0.0
0.023913720000000003,0.0
0.024797224000000003,0.0
0.025841195,0.0
0.026844768,0.0
0.027775378000000003,0.0
0.028837168000000003,0.0
0.029780789000000002,0.0
0.030867704000000003,0.0
0.031784823000000004,0.0
0.032881853,0.0
0.033802331000000005,0.0
0.034790329,0.0
0.035891214000000005,0.0
0.036818217,0.0
0.037914272000000006,0.0
0.038867834000000004,0.0
0.039793807,0.0
0.040793964,0.0
0.041852162000000005,0.0
0.042876476000000004,0.0
0.043792656000000006,0.0
0.044792768000000004,0.0
0.045839723000000006,0.0
0.046794041,0.0
0.047850601,0.0
0.048852063,0.0
0.049844782000000004,0.0
0.050894444000000004,0.0
0.051795940000000006,0.0
0.052893175,0.0
0.05380386,0.0
0.054863743000000006,0.0
0.055804770000000004,0.0
0.056900341,0.01
0.057860089,0.0
0.058806393000000005,0.0
0.059881479,0.0
0.060802546000000006,0.0
0.061921833,0.0
0.0629909,0.0
0.063899783,0.0
0.064831294,0.0
0.065869868,0.0
0.066905406,0.0
0.06780699300000001,0.0
0.068808596,0.0
0.069919121,0.01
0.070910005,0.0
0.07190399700000001,0.0
0.072800047,0.0
0.07386239500000001,0.0
0.074877228,0.0
0.075928146,0.0
0.07685473300000001,0.0
0.07792726100000001,0.0
0.078942075,0.0
0.079799883,0.0
0.08084527400000001,0.0
0.081806353,0.0
0.08287809800000001,0.0
0.08380424800000001,0.0
0.084800056,0.0
0.08590130300000001,0.0
0.086900036,0.0
0.087916406,0.0
0.08892607200000001,0.0
0.089930676,0.0
0.09092744500000001,0.0
0.091924695,0.0
0.092916044,0.0
0.093911541,0.0
0.094890981,0.0
0.09588054300000001,0.0
0.09691463,0.0
0.097950091,0.0
0.098927991,0.0
0.099842305,0.0
0.10087319700000001,0.0
0.10180456700000001,0.0
0.10280926400000001,0.0
0.10380173300000001,0.0
0.104886853,0.0
0.105800315,0.0
0.106859852,0.0
0.107809135,0.0
0.10885155,0.0
0.109804205,0.0
0.110850153,0.0
0.111811822,0.0
0.11291753700000001,0.0
0.11383644600000001,0.0
0.11488308100000001,0.0
0.115829729,0.0
0.11681085000000001,0.0
0.117806794,0.0
0.118871817,0.0
0.119802582,0.0
0.120855981,0.0
0.12180620700000001,0.0
0.12294154900000001,0.0
0.123964315,0.0
0.12481112200000001,0.0
0.125899643,0.0
0.126835581,0.0
0.127901665,0.0
0.12897729500000002,0.0
0.129916734,0.0
0.13090780300000002,0.0
0.131795997,0.0
