Timestamp,Motor1,Motor2,Motor3,Motor4
0.30143758400000004,0,1,1,1
0.33013473200000004,0,1,1,1
0.40095868100000004,0,1,1,1
0.445852733,0,1,1,1
0.505144087,0,1,1,1
0.525374652,0,1,1,1
0.545843093,0,1,1,1
0.585736469,0,1,1,1
0.612437525,0,1,1,1
0.64721885,1,1,1,1
0.6621749090000001,0,1,1,1
0.6890365340000001,0,1,1,1
0.720180832,0,1,1,1
0.7485899370000001,0,1,1,1
0.7714851020000001,0,1,1,1
0.79530089,0,1,1,1
0.8247246030000001,0,1,1,1
0.8451212050000001,0,1,1,1
0.8602871700000001,0,1,1,1
0.871785962,0,1,1,1
0.9060157790000001,0,1,1,1
0.9188848350000001,0,1,1,1
0.951173394,0,1,1,1
0.9714200020000001,0,1,1,1
0.984037236,1,1,1,1
1.006005183,0,1,1,1
1.02263006,0,1,1,1
1.0442547290000002,0,1,1,1
1.057166446,0,1,1,1
1.069907611,0,1,1,1
1.0930392,0,1,1,1
1.1141835690000002,0,1,1,1
1.135348212,1,1,1,1
1.146604154,0,1,1,1
1.1691079640000002,0,1,1,1
1.1908746060000002,0,1,1,1
1.202812164,0,1,1,1
1.221828004,0,1,1,1
1.240869736,0,1,1,1
1.260438039,0,1,1,1
1.279869575,0,1,1,1
1.298880027,0,1,1,1
1.3180174880000002,0,1,1,1
1.3367407450000002,0,1,1,1
1.349072918,0,1,1,1
1.3804058830000001,0,1,1,1
1.4112322050000001,0,1,1,1
1.4331141010000001,0,1,1,1
1.4671692410000001,0,1,1,1
1.4806035610000001,0,1,1,1
1.501084136,0,1,1,1
1.5215426840000001,0,1,1,1
1.542090347,0,1,1,1
1.56311313,0,1,1,1
1.5849729410000002,0,1,1,1
1.605112137,1,1,1,1
1.6273683680000002,1,1,1,1
1.660211029,0,1,1,1
1.7016733000000002,0,1,1,1
1.723142087,0,1,1,1
1.7364677020000001,0,1,1,1
1.768568818,0,1,1,1
1.796118891,0,1,1,1
1.8170450870000001,0,1,1,1
1.838583177,0,1,1,1
1.860507911,0,1,1,1
1.8818282270000002,0,1,1,1
1.903497905,0,1,1,1
1.9250363780000002,0,1,1,1
1.9464104450000002,0,1,1,1
1.9667966490000002,0,1,1,1
1.98703556,0,1,1,1
2.007447018,0,1,1,1
2.0309248870000003,0,1,1,1
2.053544409,0,1,1,1
2.075558093,0,1,1,1
2.0978794840000003,0,1,1,1
2.1231893250000002,0,1,1,1
2.1482213320000003,0,1,1,1
2.164336353,0,1,1,1
2.1932073240000003,0,1,1,1
2.2148227140000003,0,1,1,1
2.236298062,0,1,1,1
2.2577782600000003,0,1,1,1
2.280180197,0,1,1,1
2.303448464,0,1,1,1
2.318178103,0,1,1,1
2.329958679,0,1,1,1
2.3512868090000003,0,1,1,1
2.37267436,0,1,1,1
2.394519192,0,1,1,1
2.408121066,0,1,1,1
2.432018904,0,1,1,1
2.452592014,0,1,1,1
2.47387968,0,1,1,1
2.495290341,0,1,1,1
2.507543315,0,1,1,1
2.529981592,0,1,1,1
2.542178297,0,1,1,1
2.5646553030000003,0,1,1,1
2.5836853680000003,0,1,1,1
2.602732526,0,1,1,1
2.62571309,0,1,1,1
2.6452010720000003,0,1,1,1
2.665033188,0,1,1,1
2.6863531440000004,0,1,1,1
2.708855727,0,1,1,1
2.728647864,0,1,1,1
2.749048381,0,1,1,1
2.769033573,0,1,1,1
2.787697962,0,1,1,1
2.806310426,0,1,1,1
2.8252625040000003,0,1,1,1
2.844292761,0,1,1,1
2.85560991,0,1,1,1
2.884458613,0,1,1,1
2.899283096,0,1,1,1
2.915847696,0,1,1,1
2.935356412,0,1,1,1
2.955627192,0,1,1,1
2.967173431,0,1,1,1
2.9881894470000003,0,1,1,1
3.0121954360000003,0,1,1,1
3.024252537,0,1,1,1
3.0554667490000003,0,1,1,1
3.0714430750000004,0,1,1,1
3.0953358640000004,0,1,1,1
3.10800124,0,1,1,1
3.1362262370000002,0,1,1,1
3.1565501630000004,0,1,1,1
3.1769989770000002,0,1,1,1
3.19852421,0,1,1,1
3.219964651,0,1,1,1
3.251393379,0,1,1,1
3.270516046,0,1,1,1
3.2812925390000003,0,1,1,1
3.303204124,0,1,1,1
3.3232334910000003,0,1,1,1
3.335361616,0,1,1,1
3.3722811370000003,0,1,1,1
3.394401106,0,1,1,1
3.411020653,0,1,1,1
3.4354299270000004,0,1,1,1
3.448006986,0,1,1,1
3.4689316580000003,0,1,1,1
3.4913734840000004,0,1,1,1
3.512277264,0,1,1,1
3.533227349,0,1,1,1
3.55386907,1,1,1,1
3.574808913,0,1,1,1
3.5958905640000003,0,1,1,1
3.6190298530000002,0,1,1,1
3.6660801820000004,0,1,1,1
3.6939926690000005,0,1,1,1
3.7073066260000003,0,1,1,1
3.7301774610000002,0,1,1,1
3.7552171490000004,0,1,1,1
3.775540152,0,1,1,1
3.796614447,0,1,1,1
3.8184566540000002,0,1,1,1
3.8400986250000004,1,1,1,1
3.8607802820000003,1,1,1,1
3.8722907710000003,0,1,1,1
3.8925117300000003,0,1,1,1
3.9138711070000003,0,1,1,1
3.9346415130000003,0,1,1,1
3.9547996320000003,0,1,1,1
3.9745821470000005,0,1,1,1
3.994854332,0,1,1,1
4.014855196,0,1,1,1
4.03820318,0,1,1,1
4.058670362,0,1,1,1
4.080151243,0,1,1,1
4.101888887,0,1,1,1
4.126429832,0,1,1,1
4.1662372130000005,0,1,1,1
4.1800528230000005,0,1,1,1
4.209385227,0,1,1,1
4.2299117950000005,0,1,1,1
4.2433695920000005,0,1,1,1
4.257522705,0,1,1,1
4.279711782000001,0,1,1,1
4.309343285000001,0,1,1,1
4.32325344,0,1,1,1
4.344342599,0,1,1,1
4.364912973,0,1,1,1
4.385608396,0,1,1,1
4.415607808,0,1,1,1
4.4372827720000005,0,1,1,1
4.457689352,0,1,1,1
4.478369118000001,0,1,1,1
4.499677032,0,1,1,1
4.511950132,0,1,1,1
4.533490826,0,1,1,1
4.555225547,0,1,1,1
4.567255023,0,1,1,1
4.5792572410000005,0,1,1,1
4.592094513,0,1,1,1
4.613415927,0,1,1,1
4.625463915,0,1,1,1
4.647268391,0,1,1,1
4.6696352150000004,0,1,1,1
4.6919634740000005,0,1,1,1
4.714968494000001,0,1,1,1
4.737776584000001,0,1,1,1
4.760287151,0,1,1,1
4.7839746430000005,1,1,1,1
4.8071049850000005,1,1,1,1
4.827839391,0,1,1,1
4.847693996,0,1,1,1
4.859125957000001,0,1,1,1
4.879612584,0,1,1,1
4.899885788000001,0,1,1,1
4.919889272000001,0,1,1,1
4.940156959,0,1,1,1
4.960060067000001,0,1,1,1
4.980090294,0,1,1,1
5.001011228,0,1,1,1
5.012918533000001,0,1,1,1
5.033895247,0,1,1,1
5.047254153,1,1,1,1
5.069450684,0,1,1,1
5.091313328,0,1,1,1
5.111929191000001,0,1,1,1
5.132717249000001,0,1,1,1
5.145001849000001,0,1,1,1
5.1599979010000006,0,1,1,1
5.193090301000001,0,1,1,1
5.2141954770000005,0,1,1,1
5.235717332,0,1,1,1
5.255843593000001,0,1,1,1
5.283104232,0,1,1,1
5.303456924000001,0,1,1,1
5.323215404,0,1,1,1
5.334391833000001,0,1,1,1
5.353703416,0,1,1,1
5.364645853000001,0,1,1,1
5.386533243000001,0,1,1,1
5.401111296000001,0,1,1,1
5.413618581000001,0,1,1,1
5.443109005,0,1,1,1
5.4626893480000005,0,1,1,1
5.482453111000001,0,1,1,1
5.506199162000001,0,1,1,1
5.527229252000001,0,1,1,1
5.546535633,0,1,1,1
5.566250354,1,1,1,1
5.585398936000001,0,1,1,1
5.605154831,0,1,1,1
5.6246232570000005,0,1,1,1
5.643776825000001,0,1,1,1
5.663127227,0,1,1,1
5.682292634,0,1,1,1
5.701411038000001,0,1,1,1
5.72259498,0,1,1,1
5.7337391900000005,0,1,1,1
5.745099384,0,1,1,1
5.7651054880000006,0,1,1,1
5.7847914970000005,0,1,1,1
5.804252989,0,1,1,1
5.824342166,0,1,1,1
5.844561779,0,1,1,1
5.864090288000001,0,1,1,1
5.885539830000001,0,1,1,1
5.9101277020000005,0,1,1,1
5.938033628,0,1,1,1
5.950798078,0,1,1,1
5.971479995,0,1,1,1
5.992090274000001,0,1,1,1
6.011574587,0,1,1,1
6.033287636000001,0,1,1,1
6.053831056000001,0,1,1,1
6.073996828,0,1,1,1
6.095154284,0,1,1,1
6.115934677,0,1,1,1
6.13774376,0,1,1,1
6.160262222,0,1,1,1
6.174653748000001,0,1,1,1
6.207103672000001,0,1,1,1
6.233524514,0,1,1,1
6.253281355,0,1,1,1
6.273149951000001,0,1,1,1
6.294275374000001,0,1,1,1
6.313506216,0,1,1,1
6.325569253,0,1,1,1
6.339274806000001,0,1,1,1
6.370828065,0,1,1,1
6.395179443,0,1,1,1
6.422004128,0,1,1,1
6.442164204,0,1,1,1
6.458855623000001,0,1,1,1
6.4719667350000005,0,1,1,1
6.491265224,0,1,1,1
6.50639442,0,1,1,1
6.526669668,0,1,1,1
6.53866275,0,1,1,1
6.55949572,0,1,1,1
6.5804160860000005,0,1,1,1
6.609876006,0,1,1,1
6.625025118000001,0,1,1,1
6.644919211,0,1,1,1
6.6648887310000005,0,1,1,1
6.676241332,0,1,1,1
6.697604255000001,0,1,1,1
6.717359158000001,0,1,1,1
6.736758633,0,1,1,1
6.756086097000001,0,1,1,1
6.77562142,0,1,1,1
6.794950341000001,0,1,1,1
6.814019529,0,1,1,1
6.833454465000001,0,1,1,1
6.852681182,0,1,1,1
6.871787999,0,1,1,1
6.890862734000001,0,1,1,1
6.91050641,0,1,1,1
6.92980085,0,1,1,1
6.940966814,0,1,1,1
6.9601692040000005,0,1,1,1
6.979094421,0,1,1,1
6.998882631000001,0,1,1,1
7.025720182000001,0,1,1,1
7.045128337,0,1,1,1
7.063709435000001,0,1,1,1
7.082049251000001,0,1,1,1
7.101092328,0,1,1,1
7.120138882,0,1,1,1
7.139172777000001,0,1,1,1
7.159872071000001,0,1,1,1
7.189102503000001,0,1,1,1
7.209291831000001,0,1,1,1
7.229698387000001,0,1,1,1
7.250153339000001,0,1,1,1
7.286461288000001,0,1,1,1
7.298479888,0,1,1,1
7.333315188,0,1,1,1
7.3453299240000005,0,1,1,1
7.373361297000001,0,1,1,1
7.385252048000001,0,1,1,1
7.412393973,0,1,1,1
7.44498482,0,1,1,1
7.463966221000001,0,1,1,1
7.4987459770000005,0,1,1,1
7.516968417,0,1,1,1
7.532339727,0,1,1,1
7.546231704,0,1,1,1
7.570913476,0,1,1,1
7.582248003,0,1,1,1
7.594144259,0,1,1,1
7.614669836000001,0,1,1,1
7.625702803,0,1,1,1
7.645135377000001,0,1,1,1
7.664772932000001,0,1,1,1
7.677042225,0,1,1,1
7.696642178,0,1,1,1
7.716176863,0,1,1,1
7.736159654000001,0,1,1,1
7.770172771,0,1,1,1
7.792163497000001,0,1,1,1
7.811380529000001,0,1,1,1
7.830823743000001,0,1,1,1
7.850004409,0,1,1,1
7.868946510000001,0,1,1,1
