Timestamp,Motor1,Motor2,Motor3,Motor4
0.287057451,0,0,0,0
0.312901382,0,0,0,0
0.37839663500000004,0,0,0,0
0.425103858,0,0,0,0
0.44221077700000005,0,0,0,0
0.46871112800000003,0,0,0,0
0.49531035,0,0,0,0
0.556887341,0,0,0,0
0.569448842,0,0,0,0
0.612161237,0,0,0,0
0.63539577,0,0,0,0
0.648707416,0,0,0,0
0.676284447,0,0,0,0
0.703340195,0,0,0,0
0.7379399980000001,0,0,0,0
0.755954871,0,0,0,0
0.785183951,0,0,0,0
0.8142390730000001,0,0,0,0
0.838852861,0,0,0,0
0.8516476150000001,0,0,0,0
0.8756503090000001,0,0,0,0
0.899216188,0,0,0,0
0.922564746,0,0,0,0
0.946684366,0,0,0,0
0.9717583200000001,0,0,0,0
0.9864509280000001,0,0,0,0
1.009287743,0,0,0,0
1.0346683030000001,0,0,0,0
1.0743198120000002,0,0,0,0
1.101276597,0,0,0,0
1.1180371230000001,0,0,0,0
1.141202432,0,0,0,0
1.164370967,0,0,0,0
1.1955934860000001,0,0,0,0
1.20872554,0,0,0,0
1.2324746370000002,0,0,0,0
1.245396011,0,0,0,0
1.275879205,0,0,0,0
1.3081830460000001,0,0,0,0
1.329412598,0,0,0,0
1.345452657,0,0,0,0
1.363846624,0,0,0,0
1.37693876,0,0,0,0
1.389551776,0,0,0,0
1.4057761420000001,0,0,0,0
1.4480303760000002,0,0,0,0
1.464739693,0,0,0,0
1.488211379,0,0,0,0
1.507409903,0,0,0,0
1.5226212780000001,0,0,0,0
1.537596108,0,0,0,0
1.563962088,0,0,0,0
1.5793486870000002,0,0,0,0
1.602506567,0,0,0,0
1.627780288,0,0,0,0
1.6662576400000002,0,0,0,0
1.6903196150000002,0,0,0,0
1.713907325,0,0,0,0
1.7370045250000001,0,0,0,0
1.7610842000000002,0,0,0,0
1.7802806750000002,0,0,0,0
1.8094482330000001,0,0,0,0
1.8247474250000002,0,0,0,0
1.855936596,0,0,0,0
1.9052232580000001,0,0,0,0
1.919985727,0,0,0,0
1.946735096,0,0,0,0
1.963076523,0,0,0,0
1.9883270960000001,0,0,0,0
2.0123052280000002,0,0,0,0
2.037640226,0,0,0,0
2.068595373,0,0,0,0
2.096151733,0,0,0,0
2.122063196,0,0,0,0
2.158789114,0,0,0,0
2.183762335,0,0,0,0
2.198129738,0,0,0,0
2.2245907320000002,0,0,0,0
2.2493946890000003,0,0,0,0
2.2739767900000003,0,0,0,0
2.2998137080000003,0,0,0,0
2.3259629410000002,0,0,0,0
2.350749934,0,0,0,0
2.3761569270000003,0,0,0,0
2.3939987990000002,0,0,0,0
2.431142969,0,0,0,0
2.446567116,0,0,0,0
2.4718613720000002,0,0,0,0
2.497220086,0,0,0,0
2.524422188,0,0,0,0
2.538396326,0,0,0,0
2.561862581,0,0,0,0
2.57467352,0,0,0,0
2.602819928,0,0,0,0
2.6277053120000002,0,0,0,0
2.643480931,0,0,0,0
2.6799460920000002,0,0,0,0
2.712830556,0,0,0,0
2.725890806,0,0,0,0
2.739197379,0,0,0,0
2.770733867,0,0,0,0
2.784572144,0,0,0,0
2.7982353100000004,0,0,0,0
2.82110127,0,0,0,0
