Timestamp,Motor1,Motor2,Motor3,Motor4
0.135755847,41,8,17,0
0.16008249500000002,42,9,16,0
0.199639953,41,8,17,0
0.237217747,40,8,16,0
0.270176276,42,5,15,0
0.3036313,42,9,15,0
0.331610059,42,9,18,0
0.362335558,41,8,18,0
0.38988609100000005,41,8,15,0
0.41391071100000004,42,7,16,0
0.44162709200000005,41,9,17,0
0.46404537900000004,40,9,16,0
0.48650875800000004,41,9,12,0
0.5077281650000001,41,9,16,0
0.5318199920000001,42,9,16,0
0.556302924,41,8,18,0
0.580339402,41,9,17,0
0.6049225,40,8,16,0
0.6277776970000001,39,11,15,0
0.6520056790000001,41,9,17,0
0.6773884410000001,41,6,16,0
0.702160015,41,9,17,0
0.725052875,41,6,17,0
0.746017983,41,6,15,0
0.7751132970000001,41,10,15,0
0.806294037,41,8,17,0
0.830232815,41,9,17,0
0.852005597,41,9,16,0
0.874558637,41,9,16,0
0.8962126,41,10,15,0
0.9173102890000001,40,6,16,0
0.9396212030000001,41,8,17,0
0.9619472440000001,40,6,13,0
0.98403529,42,8,19,0
1.0057492380000002,41,9,18,0
1.028380435,42,8,14,0
1.0508310950000002,41,8,15,0
1.0726093570000002,40,9,17,0
1.093343854,41,7,14,0
1.113663332,41,10,16,0
1.133700737,41,10,16,0
1.154097516,41,12,18,0
1.179788411,42,8,18,0
1.207555744,41,-2,15,0
1.23276008,40,-3,14,0
1.26212978,40,-2,16,0
1.283579953,40,-2,13,0
1.314261967,40,4,16,0
1.337967155,42,0,15,0
1.360321091,41,0,16,0
1.3822573100000002,43,0,17,0
1.403663914,42,0,16,0
1.425263227,40,0,18,0
1.447684347,41,0,15,0
1.470080837,41,0,16,-3
1.491821107,42,0,18,-2
1.512686903,40,0,17,0
1.533679408,41,0,12,0
1.555704643,41,0,16,0
1.578154548,40,0,16,0
1.5999993270000001,41,0,12,0
1.6225926830000001,41,0,17,0
1.645005948,42,0,17,0
1.6675171780000002,41,0,15,0
1.690375369,41,0,18,0
1.7128193960000002,42,0,18,0
1.7364625800000002,41,0,17,0
1.761806243,40,0,14,0
1.784030508,40,0,12,-2
1.8064772930000002,41,0,18,0
1.8281809660000001,41,0,17,0
1.8498110540000001,42,0,18,0
