Timestamp,Motor1,Motor2,Motor3,Motor4
0.086642931,2186,2050,2840,2464
0.182518338,2186,2050,2840,2464
0.29424725500000004,2186,2050,2840,2464
0.39051924400000004,2186,2050,2840,2464
0.486085129,2186,2050,2840,2464
0.5823970430000001,2186,2050,2840,2464
0.69470343,2186,2050,2840,2464
0.7905961050000001,2186,2050,2840,2464
0.886214181,2186,2050,2840,2464
0.982302121,2186,2050,2840,2464
1.0942857620000002,2186,2050,2840,2464
1.190412883,2186,2050,2840,2464
1.2863599170000002,2186,2050,2840,2464
1.3821921670000001,2186,2050,2840,2464
1.494309428,2186,2050,2840,2464
1.5902787760000001,2186,2050,2840,2464
1.686026645,2186,2050,2840,2464
1.782020799,2186,2050,2840,2464
1.8940330710000002,2186,2050,2840,2464
1.989924725,2186,2050,2840,2464
2.0860067150000003,2186,2050,2840,2464
2.1819245240000003,2186,2050,2840,2464
2.294106106,2186,2050,2840,2464
2.3899270670000003,2186,2050,2840,2464
2.486134061,2186,2050,2840,2464
2.581914931,2186,2050,2840,2464
2.6940010030000003,2186,2050,2840,2464
2.789950964,2186,2050,2840,2464
2.8860236890000004,2186,2050,2840,2464
2.982005215,2186,2050,2840,2464
3.0941387120000003,2186,2050,2840,2464
3.1898997170000003,2186,2050,2839,2464
3.285914367,2186,2050,2840,2464
3.3818281060000004,2186,2050,2840,2464
3.4943192720000003,2186,2050,2840,2464
3.589842646,2186,2050,2840,2464
3.6860245930000004,2186,2050,2840,2464
3.7820524580000003,2186,2050,2840,2464
3.8940918100000004,2186,2050,2840,2464
3.9899094340000003,2186,2050,2840,2464
4.085992085,2186,2050,2840,2464
4.18210327,2186,2050,2840,2464
4.294138423000001,2186,2050,2840,2464
4.389864469,2186,2050,2840,2464
4.486025507,2186,2050,2840,2464
4.582049251,2186,2050,2840,2464
4.694129763,2186,2050,2840,2464
4.790019819,2186,2050,2840,2464
4.885960013,2186,2050,2840,2464
4.998199179,2186,2050,2839,2464
5.094166349,2186,2050,2840,2464
5.189837945000001,2186,2050,2840,2464
5.285758797000001,2186,2050,2840,2464
5.381873883,2186,2050,2840,2464
5.493907866000001,2186,2050,2840,2464
5.589680249000001,2186,2050,2840,2464
5.685719058,2186,2050,2840,2464
5.781859586,2096,2049,2889,2620
5.8937073,1973,2049,2890,2700
5.989832844,1847,2049,2891,2700
6.085823775000001,1806,2049,2891,2700
6.18190009,1806,2049,2891,2700
6.293838164,1806,2049,2891,2700
6.389891990000001,1806,2049,2891,2700
6.48583431,1806,2049,2891,2700
6.581834713,1806,2049,2891,2700
6.694075566,1806,2049,2891,2700
6.7897102170000005,1806,2049,2891,2700
6.8859035010000005,1806,2049,2891,2700
6.9978697830000005,1806,2049,2891,2700
7.093835250000001,1806,2049,2891,2700
7.189643177000001,1806,2049,2891,2700
7.285833298,1806,2049,2891,2700
7.3974949290000005,1806,2049,2891,2700
7.493794493,1806,2048,2891,2700
7.589681637000001,1806,2048,2891,2700
7.685627934,1806,2048,2891,2700
7.797651286000001,1806,2048,2892,2700
7.893640917000001,1806,2048,2892,2700
7.989688642000001,1806,2048,2892,2700
8.085754086,1806,2048,2892,2700
8.197743315,1806,2048,2892,2700
8.293697622,1806,2048,2892,2700
8.389779273,1783,2048,2849,2649
8.485694676000001,1671,2048,2665,2425
8.597809436,1545,2048,2462,2171
8.693462184000001,1404,2048,2260,2049
8.789655601,1236,2049,2058,2049
8.885601718,1035,2048,2048,2049
8.997487585,1025,2048,2048,2049
9.093406136,1025,2048,2047,2049
9.189457992000001,1025,2048,2048,2049
9.285423712,1025,2048,2048,2049
9.397623152000001,1025,2048,2048,2049
9.493677981000001,1025,2048,2048,2049
9.589540543,1025,2048,2048,2049
9.685610296,1025,2048,2048,2049
9.797688303000001,1025,2048,2048,2049
9.893535517,1025,2048,2047,2049
9.989545626,1025,2048,2048,2049
10.085542403,1025,2048,2048,2049
10.197322249,1025,2048,2048,2048
10.293430696000001,1025,2048,2048,2049
10.389269657,1025,2048,2048,2048
10.485317009000001,1025,2048,2048,2048
10.597183764,1025,2048,2048,2048
10.693505704000001,1025,2048,2048,2048
10.78921348,1025,2048,2048,2048
10.885368229000001,1025,2048,2048,2048
10.997333410000001,1025,2048,2048,2048
11.093465619,1025,2048,2048,2048
11.189428768,1025,2048,2048,2048
11.285399505,1025,2048,2048,2048
11.397299295,1025,2048,2048,2048
11.493254160000001,1030,2048,2056,2055
11.589410853,1188,2048,2233,2250
11.68525443,1454,2048,2494,2508
11.79742848,1817,2048,2800,2699
11.893324011,1807,2048,2891,2701
11.989202435000001,1806,2048,2892,2701
12.085184487000001,1806,2049,2892,2701
12.197171531,1806,2048,2892,2701
12.293346757,1806,2048,2892,2701
12.389207796,1806,2048,2892,2701
12.485194942000001,1806,2048,2892,2701
12.597367926,1806,2048,2892,2701
12.693306744000001,1806,2048,2892,2701
12.789359177000001,1806,2048,2892,2701
12.885233331,1806,2048,2892,2701
12.997165451,1806,2048,2892,2701
13.093246193,1806,2048,2892,2701
13.189145043000002,1806,2048,2892,2701
13.285110836000001,1806,2048,2892,2701
13.397164778,1806,2048,2892,2701
